JobTitle,company,location,salary,date_posted,ExtractDate,job_url,summary,review_url,overall_rating,num_ratings
Internship - Manufacturing Engineering,Western Digital,Bayan Lepas,undisclosed,30d+ ago,29/5/2024,https://www.jobstreet.com.my/job/75221015?type=standard&ref=search-standalone&origin=cardTitle#sol=7c71452f17b25a871551fa14bd0f12d8399ca2ab,"company description


at western digital, our vision is to power global innovation and push the boundaries of technology to make what you thought was once impossible, possible.
at our core, western digital is a company of problem solvers. people achieve extraordinary things given the right technology. for decades, we’ve been doing just that. our technology helped people put a man on the moon.
we are a key partner to some of the largest and highest growth organizations in the world. from energizing the most competitive gaming platforms, to enabling systems to make cities safer and cars smarter and more connected, to powering the data centers behind many of the world’s biggest companies and public cloud, western digital is fueling a brighter, smarter future.
binge-watch any shows, use social media or shop online lately? you’ll find western digital supporting the storage infrastructure behind many of these platforms. and, that flash memory card that captures and preserves your most precious moments? that’s us, too.
we offer an expansive portfolio of technologies, storage devices and platforms for business and consumers alike. our data-centric solutions are comprised of the western digital®, g-technology™, sandisk® and wd® brands.
today’s exceptional challenges require your unique skills. it’s you & western digital. together, we’re the next big thing in data.


job description


develop new engineering solution (equipment) for improvement on media testers.
procedure and methodology documentation
review new project, provide assessment feedback, schematics review, hardware modification suggestions and improvements.
implement hardware improvements for media tester.


qualifications

pursuing bachelors degree majoring in electrical electronics engineering

additional information


western digital thrives on the power and potential of diversity. as a global company, we believe the most effective way to embrace the diversity of our customers and communities is to mirror it from within. we believe the fusion of various perspectives results in the best outcomes for our employees, our company, our customers, and the world around us. we are committed to an inclusive environment where every individual can thrive through a sense of belonging, respect and contribution.
western digital is committed to offering opportunities to applicants with disabilities and ensuring all candidates can successfully navigate our careers website and our hiring process. please contact us at jobs.accommodations@wdc.com to advise us of your accommodation request. in your email, please include a description of the specific accommodation you are requesting as well as the job title and requisition number of the position for which you are applying.
notice to candidates: western digital has received reports of scams where a payment is requested on western digital’s behalf as a condition for receiving an offer of employment. please be aware that western digital and its subsidiaries will never request payment as a condition for applying for a position or receiving an offer of employment. should you encounter any such requests, please report it immediately to compliance@wdc.com.",https://www.jobstreet.com.my/companies/western-digital-168490972882933/reviews?jobId=75221015,4.3,378
Internship - Sourcing & Procurement,Technip Energies,Kuala Lumpur,undisclosed,30d+ ago,29/5/2024,https://www.jobstreet.com.my/job/75160702?type=standard&ref=search-standalone&origin=cardTitle#sol=a8f5ff576fa6f502f83691fe770d110b187bbece,"• prepares different reports related to the work processed, drawing data from a variety of identified sources within and outside of the department
• prepares special reports and analyses within prescribed guidelines/ instructions
• regularly contacts vendors, suppliers, or employees outside the immediate work.
• assembles relevant data and compiles information as directed
• organizes and maintains files of correspondence and records, following up on pending matters
• receives and screens telephone calls, letters, and/or visitors, answering routine questions and providing information
• schedules appointments and coordinates arrangements for meetings, conferences, travels and related issues
• organizes and expedites flow of work through supervisor's office and initiates any follow-up action",,,
Intern - IT Application Support,Eastspring Investments Berhad,Kuala Lumpur City Centre,undisclosed,30d+ ago,29/5/2024,https://www.jobstreet.com.my/job/75090898?type=standard&ref=search-standalone&origin=cardTitle#sol=5567780c53db1037520594810f79505146ebe5fa,"eastspring is a global asset manager with asia at its core. we create a culture in which diversity is celebrated and inclusion assured, for our colleagues, customers, and partners. we provide a platform for our people to do their best work and make an impact to the business, and in exchange, we support our people's career ambitions. we pledge to make eastspring a place where you can connect, grow and succeed.
.
.
job summary:

provide support in diagnosing application issues and troubleshooting activities.
participate in the development of software applications and business intelligence development activities.
handle it related documentation to document all processes in reference manuals for training and guidance including applications inventory management.
assist in gathering user requirements and developing appropriate reports.

what would you learn from this attachment?

appreciate the environment of an asset /investment management firm.
understand the role of it application support within the it department.
understand the it support process

what does it take to be a project management analyst intern?

highly self-motivated and an effective team player.
pays attention to details.
ability to work independently under general supervision.
good written and spoken skills in english and bahasa malaysia

eastspring is an equal opportunity employer.  we provide equality of opportunity of benefits for all who apply and who perform work for our organisation irrespective of sex, race, age, ethnic origin, educational, social and cultural background, marital status, pregnancy and maternity, religion or belief, disability or part-time / fixed-term work, or any other status protected by applicable law. we encourage the same standards from our recruitment and third-party suppliers taking into account the context of grade, job and location. we also allow for reasonable adjustments to support people with special requirements.",https://www.jobstreet.com.my/companies/eastspring-investments-168557542623447/reviews?jobId=75090898,4.2,5
Internship - IT Operations & Infrastructure,Hilti (Malaysia) Sdn Bhd,Petaling,undisclosed,30d+ ago,29/5/2024,https://www.jobstreet.com.my/job/74969070?type=standard&ref=search-standalone&origin=cardTitle#sol=24cda768e16e7fecce39f7943de977615043de62,"what's the role?
join us as an intern in our it team and you will work on exciting projects ranging from it operations or it infrastructure. as a member of our international and multidisciplinary team, you will gain experience in global it project and solution management, improve your practical expertise, and solve real-life challenges in an international enterprise.
who is hilti?
hilti is where innovation is improving productivity, safety and sustainability in the global construction industry, and beyond. where strong customer relationships are creating solutions that build a better future. where there is pride and a sense of belonging across our 120 locations, carrying right into our lives and homes. where people are exploring possibilities, leveraging their potential, owning their personal development and growing lasting careers. 
global it within hilti is a truly global team with main hubs in buchs (switzerland), kuala lumpur (malaysia) and plano/tulsa (usa). all locations have highly competent teams who work very closely together. hilti`s global it team is known for their focus on sustainable value creation by translating latest it innovations into value creating solutions & services.
what does the role involve?
you will identify and analyze business requirements for creative and innovative it solutions based on customer needs and strategic requirements. you are responsible to perform the administration and operations of sap systems, the associated components, 3rd party tools such as automic as well as other systems such as salesforce.com. 
this role involves leading incident de-escalation via a war room approach, for hilti’s whole global it community. you are required to initiate, facilitate, and drive war rooms for critical incidents until resolution through collaboration with multiple teams – internal, external and/or business partners. you also ensure all stakeholders are well informed throughout the process.

 we have an excellent mix of people, which we believe makes for a more vibrant, more innovative and more productive team.
 
what do we offer?
show us what you’re made of and we’ll offer you opportunities to move around the business – to work abroad, experience different job functions and tackle different markets. it’s a great way to find the right match for your ambitions and achieve the exciting career you’re after.  we have a very thorough people review process, unlike any we know of in any other business. we can pair talent with opportunities - developing our people in their current roles or challenging them to work in new ways or in new places. it’s how we find the right fit, further our teams personally and professionally, get the best value for each employee and increase the job satisfaction. additionally, we offer you a wide range of benefits.
what you need is:
 you are currently enrolled in bachelor's / master's, or studies in computer science / information technology / engineering (computer/telecommunication) / science & technology or related fields   your strategic approach and good problem-solving skills are paired with proactiveness and a hands-on mentality   you have strong communication skills and interpersonal skills and you are fluent in written and spoken english   you are eager to learn and challenge yourself 
why should you apply?
become a valuable member of our highly professional and international team of it experts and meet the challenges of a global multinational company using latest technologies. you will have the freedom to act in the responsible area with career prospects in a dynamic environment, excellent opportunities to develop yourself to higher levels and wider range of knowledge. our team in kuala lumpur is a fully recognized and respected competence center that is covering all relevant areas of it. 80% of the top positions are filled internally. we have a clearly defined career development track for every individual employee and an excellent team which are duly rewarded by performance.
click through the 'apply now' button where you will be asked to upload your cv and answer a couple of short questions–the whole process should take around 90 seconds. if we like what we see, you'll be invited to a telephone interview.  if we don't have a suitable role for you at the moment, we will keep you in our talent pool for the future so your recruitment process might take a bit longer but we'll be sure to stay in touch. 
#joinhiltiasiaitservices  looking forward to hearing from you!",https://www.jobstreet.com.my/companies/hilti-168553012630402/reviews?jobId=74969070,4.3,116
Internship - DevOps Engineer,Hilti (Malaysia) Sdn Bhd,Petaling,undisclosed,30d+ ago,29/5/2024,https://www.jobstreet.com.my/job/74969080?type=standard&ref=search-standalone&origin=cardTitle#sol=e40dc8ee769ef3f49c76e07359f6913c7fd835a7,"what's the role?
join us as an intern in our it team and you will work on exciting projects as a devops engineer. as a member of our international and multidisciplinary team, you will gain experience in global it project and solution management, improve your practical expertise, and solve real-life challenges in an international enterprise. 
the start date for the internship is flexible to the student's availability with a duration of at least 4-6 months.
who is hilti?
hilti is where innovation is improving productivity, safety and sustainability in the global construction industry, and beyond. where strong customer relationships are creating solutions that build a better future. where there is pride and a sense of belonging across our 120 locations, carrying right into our lives and homes. where people are exploring possibilities, leveraging their potential, owning their personal development and growing lasting careers. 
global it within hilti is a truly global team with main hubs in buchs (switzerland), kuala lumpur (malaysia) and plano/tulsa (usa). all locations have highly competent teams who work very closely together. hilti`s global it team is known for their focus on sustainable value creation by translating latest it innovations into value creating solutions & services.
what does the role involve?
as a  devops engineer  , you will be the go-to technical expert who have wide range of understanding on both development and operation aspect of hilti cloud products and systems. you will assume the responsibilities below:  
  partner with business & it stakeholders to understand requirements, and translate them into technical design together with solution architects.   work closely with product development team and cloud platform engineering team to continuously improve the overall ci/cd toolchain.   drive technical lifecycle activities with product development team to ensure evergreen of our it systems.   continuously explore and improve existing solutions based on proven and future-ready technologies.   provide 2nd / 3rd level support to business and it stakeholders.  

 we have an excellent mix of people, which we believe makes for a more vibrant, more innovative and more productive team.
 
what do we offer?
show us what you’re made of and we’ll offer you opportunities to move around the business – to work abroad, experience different job functions and tackle different markets. it’s a great way to find the right match for your ambitions and achieve the exciting career you’re after.  we have a very thorough people review process, unlike any we know of in any other business. we can pair talent with opportunities - developing our people in their current roles or challenging them to work in new ways or in new places. it’s how we find the right fit, further our teams personally and professionally, get the best value for each employee and increase the job satisfaction. additionally, we offer you a wide range of benefits.
what you need is:
  you are currently enrolled in bachelor's / master's, or studies in information technology / software engineering / data science / computer engineering or related fields.   your strategic approach and good problem-solving skills are paired with proactiveness and a hands-on mentality.   you have strong communication skills and interpersonal skills and you are fluent in written and spoken english.   you are eager to learn and challenge yourself.  
why should you apply?
become a valuable member of our highly professional and international team of it experts and meet the challenges of a global multinational company using latest technologies. you will have the freedom to act in the responsible area with career prospects in a dynamic environment, excellent opportunities to develop yourself to higher levels and wider range of knowledge. our team in kuala lumpur is a fully recognized and respected competence center that is covering all relevant areas of it. 80% of the top positions are filled internally. we have a clearly defined career development track for every individual employee and an excellent team which are duly rewarded by performance.
click through the 'apply now' button where you will be asked to upload your cv and answer a couple of short questions–the whole process should take around 90 seconds. if we like what we see, you'll be invited to a telephone interview.  if we don't have a suitable role for you at the moment, we will keep you in our talent pool for the future so your recruitment process might take a bit longer but we'll be sure to stay in touch. 
#joinhiltiasiaitservices  looking forward to hearing from you!",https://www.jobstreet.com.my/companies/hilti-168553012630402/reviews?jobId=74969080,4.3,116
Internship - IT Quality Assurance Analyst,Hilti (Malaysia) Sdn Bhd,Petaling,undisclosed,30d+ ago,29/5/2024,https://www.jobstreet.com.my/job/74969065?type=standard&ref=search-standalone&origin=cardTitle#sol=9dbcd4fae696e926336af5bf5a9dc3f473b3d371,"what's the role?
join us as an intern in our it team and you will work on exciting projects ranging as an it quality assurance analyst. as a member of our international and multidisciplinary team, you will gain experience in global it project and solution management, improve your practical expertise, and solve real-life challenges in an international enterprise. 
the start date for the internship is flexible to the student's availability with a duration of at least 4-6 months.
who is hilti?
hilti is where innovation is improving productivity, safety and sustainability in the global construction industry, and beyond. where strong customer relationships are creating solutions that build a better future. where there is pride and a sense of belonging across our 120 locations, carrying right into our lives and homes. where people are exploring possibilities, leveraging their potential, owning their personal development and growing lasting careers. 
global it within hilti is a truly global team with main hubs in buchs (switzerland), kuala lumpur (malaysia) and plano/tulsa (usa). all locations have highly competent teams who work very closely together. hilti`s global it team is known for their focus on sustainable value creation by translating latest it innovations into value creating solutions & services.
what does the role involve?
 quality assurance (qa)  is a key disciple in it product and solution creation. be part of the journey, to refine our qa processes in terms of way of working and testing approach within the software development lifecycle (sdlc) of global it. 
in order to ensure both new and existing features on our it platform are up and running, you will define, design and review test cases to be executed. together with a team of qas, we look to ensuring quality in terms of functionality, performance, security and user experience (ux). 
last but not least, you will monitor all stages of software development and configuration to identify and manage malfunctions; bring transparency on quality status and look into continuous improvement in way of working, to meet our quality standards.

 we have an excellent mix of people, which we believe makes for a more vibrant, more innovative and more productive team.
 
what do we offer?
show us what you’re made of and we’ll offer you opportunities to move around the business – to work abroad, experience different job functions and tackle different markets. it’s a great way to find the right match for your ambitions and achieve the exciting career you’re after.  we have a very thorough people review process, unlike any we know of in any other business. we can pair talent with opportunities - developing our people in their current roles or challenging them to work in new ways or in new places. it’s how we find the right fit, further our teams personally and professionally, get the best value for each employee and increase the job satisfaction. additionally, we offer you a wide range of benefits.
what you need is:
  you are currently enrolled in bachelor's / master's, or studies in information technology/ software engineering / data science / computer engineering, or related fields.   your strategic approach and good problem-solving skills are paired with proactiveness and a hands-on mentality.   you have strong communication skills and interpersonal skills and you are fluent in written and spoken english.   you are eager to learn and challenge yourself.  
why should you apply?
become a valuable member of our highly professional and international team of it experts and meet the challenges of a global multinational company using latest technologies. you will have the freedom to act in the responsible area with career prospects in a dynamic environment, excellent opportunities to develop yourself to higher levels and wider range of knowledge. our team in kuala lumpur is a fully recognized and respected competence center that is covering all relevant areas of it. 80% of the top positions are filled internally. we have a clearly defined career development track for every individual employee and an excellent team which are duly rewarded by performance.
click through the 'apply now' button where you will be asked to upload your cv and answer a couple of short questions–the whole process should take around 90 seconds. if we like what we see, you'll be invited to a telephone interview.  if we don't have a suitable role for you at the moment, we will keep you in our talent pool for the future so your recruitment process might take a bit longer but we'll be sure to stay in touch. 
#joinhiltiasiaitservices  looking forward to hearing from you!",https://www.jobstreet.com.my/companies/hilti-168553012630402/reviews?jobId=74969065,4.3,116
Ignite Internship - E-commerce (April 2024),L’Oréal Malaysia Sdn Bhd,Petaling,undisclosed,30d+ ago,29/5/2024,https://www.jobstreet.com.my/job/74934094?type=standard&ref=search-standalone&origin=cardTitle#sol=809742a8bb1baf6c3f68655b9356d410925b9775,"our ignite internship program is open to students in universities, business and engineering schools from diverse backgrounds and provides the opportunity to acquire substantial initial work experience in the e-commerce department in our consumer product division (garnier, l'oréal paris, maybelline)
for three to six months you become a member of a team of professionals in your own right, working on actual missions and achieving concrete objectives on which you are assessed. you develop your skills while fully expressing your personality and qualities. above expertise or qualifications, we are looking for proactive, enthusiastic and ambitious talent, capable of fully committing to projects, changing enthusiasm into success and creating beauty & excellence. this internship is your best preparation yet to become one of our future business leaders and join our management trainee program
an integration programme
whatever the outcome of your internship you will have benefitted from a unique professional experience before beginning your working life. to facilitate your integration into l'oréal and your team, with the help of your supervisor, we offer:
* real projects for you to work on
* meaningful work 
* build professional connection & network
the intake will be for april 2024.",https://www.jobstreet.com.my/companies/loreal-168552615911551/reviews?jobId=74934094,2.7,6
Sarawak Energy Internship Programme 2024 (Intake July to September 2024),Sarawak Energy Berhad,Sarawak,undisclosed,30d+ ago,29/5/2024,https://www.jobstreet.com.my/job/74960771?type=standard&ref=search-standalone&origin=cardTitle#sol=430a2697745b8b80214774e87c25cdb1392906bc,"external open resourcing
location:  malaysia (my), all operating units within sarawak
company: sarawak energy berhad
number of openings: 200 
closing date: 1 july 2024
-------------------------------------------------------------------------------------------------------------------------------------------
we invite all eligible and qualified students in their final year of diploma or first degree at universities, colleges, or polytechnics to apply for sarawak energy internship programme to gain valuable on-the-job experience opportunity.
our objectives: 

provide students with opportunities to gain work experience and apply specific technical skills and knowledge learnt in universities to meet their curricular requirements
help students to be employment-ready by creating linkages between education, training and work through capability building
identify talents for recruitment into sarawak energy’s competitive graduate talent pool
part of sarawak energy’s integrated workforce planning (iwp) resourcing strategy to assist in the delivery of business priorities

focused disciplines:

engineering (electrical/mechanical/civil)
occupational health & safety
finance/accounting
law
information technology
human resources management
business administration
communication/multimedia
social science/sustainability

requirement:

full-time student
possess at least a cumulative grade point average (cgpa) of 3.30 or equivalent
minimum 10 weeks of internship duration
eligible applicants must be enrolled in a graduate programme (diploma, bachelor's degree, master's degree or equivalent) at the time of application

required documents: 
all applicants must include the following documents in their application:

internship letter from university/college/polytechnic
updated resume
latest cgpa results
one photocopy of mykad

terms and conditions:

sarawak energy does not provide accommodation. all expenses will be borne by the respective students. however, you will be entitled to receive monthly allowance during the duration of your internship.
application must be submitted two (2) months prior to the commencement of internship period.

-------------------------------------------------------------------------------------------------------------------------------------------
our internship programme is open to all malaysians, however, preference will be given to sarawakians.",https://www.jobstreet.com.my/companies/sarawak-energy-168554082816700/reviews?jobId=74960771,4.6,64
"Internship Information Technology (IT), (Quarter 1/ Quarter 2, 2024 Intake)",Petrofac Engineering Services (Malaysia) Sdn Bhd,Kuala Lumpur,undisclosed,30d+ ago,29/5/2024,https://www.jobstreet.com.my/job/74727699?type=standard&ref=search-standalone&origin=cardTitle#sol=a9ade3dd13d3c3ae2812ee94f8a330f154ad1c1d,"petrofac is a leading international service provider to the energy industry, with a diverse client portfolio including many of the world’s leading energy companies.  
we design, build, manage and maintain infrastructure for our clients. we recruit, reward, and develop our people based on merit regardless of race, nationality, religion, gender, age, sexual orientation, marital status or disability. we value our people and treat everyone who works for or with petrofac fairly and without discrimination.  
  
the world is re-thinking its energy supply and energy security needs, planning for a phased transition to alternative energy sources. we are here to help our clients meet these evolving energy needs.  
this is an exciting time to join us on this journey.     
  
we support flexible working requests and have adopted a hybrid approach for most of our office-based roles. 
  
are you ready to bring the right energy to petrofac and help us deliver a better future for everyone?   
  
  **please provide us the supporting letter from university/ college stated on the duration of the internship. 
  
job title: internship information technology
key responsibilities:  


support the it team in maintaining hardware, software, and other systems. assist with troubleshooting issues and provide technical support.


support offshore / onshore telecommunication, info security solution & services.


provide erp support for business user requirements & processes. 


essential qualifications and skills:  

bachelor of information technology or computer science
minimum cgpa 3:00
prefer with 6 months and beyond duration.
proficiency in computer applications.
ability to effectively collaborate and work in a team-based environment.
ability to respond effectively to issues and requests and provide technical support.

strong speaking and writing skills.",https://www.jobstreet.com.my/companies/petrofac-168551199560669/reviews?jobId=74727699,4,33
IT Internship,DXC Technology Malaysia Sdn Bhd.,Petaling,undisclosed,30d+ ago,29/5/2024,https://www.jobstreet.com.my/job/74605694?type=standard&ref=search-standalone&origin=cardTitle#sol=e92ca23c8e0aa77d0d6b5cc4207eb5d928d39478,"job description:
dxc technology is a fortune 500 global it services leader. our more than 130,000 people in 70- plus countries are entrusted by our customers to deliver what matters most. we use the power of technology to deliver mission-critical it services across the enterprise technology stack to drive business impact. dxc is an employer of choice with strong values, and fosters a culture of inclusion, belonging and corporate citizenship.
start your career with a company that is passionate about developing and nurturing talent in a high-performance culture. 
under the dxc's internship program, you will be equipped with the necessary skillset and knowledge to better prepare you in securing your ideal job, especially in the digital space. 
security – knowledge of client-server applications, multi-tier web applications, relational databases, firewalls, vpns, and enterprise anti-virus products. strong understanding of security incident management, malware management and vulnerability management processes. 
modern workplace – knowledge in software and hardware troubleshooting. respond to service, product, technical, and customer- relations questions. 
ito– knowledge of the following technologies such as wintel, unix, virtualization, cloud. 
requirement:

proficient in microsoft office.
knowledge in desktop operating systems, various software applications and basic hardware for the pc; principles and theories of network systems and internet technology.
good oral and written communication skills and ability to establish and maintain effective working relationship.
ability to coordinate several diverse job requirements and projects.
ability to identify, research problems and resolve user issues.

must be currently enrolled in a degree or diploma program (any computer related program) at college or university intake: april 2024 /july 2024/ oct 2024/ jan 2025                                         duration: 6 monthseligibility: malaysian citizen                     work arrangement: hybrid 

our culture and benefits: dxc is committed to building better futures for our customers, colleagues, environment, and communities. we take care of each other and foster a culture of inclusion, belonging and corporate citizenship. we put this to action developing and implementing societal initiatives within our social impact practice.
#wearedxc as an employer of choice, our “people first” philosophy means we offer competitive remuneration, benefits, training and career opportunities that reflect our commitment to improving the lives of our employees, and the communities in which we live and work. some of these include;


extensive resources to support your onboarding and continual development including dxc university
dxc recognition, our global virtual platform that fosters a culture of appreciation and celebration with real-time reward and recognition
we know that great people refer great people. we will reward you when you bring your friends and family to work at dxc
more time to do the things you love with flexible leave options, including purchased leave
take time to give back with charitable and emergency services volunteer days
well-being matters to us and our employee assistance program is there to support you and your family


how to apply & our commitment to you in return: if you would like to be part of a culture that drives innovation, delivers results, rewards performance and encourages ideas, then please press the ""apply now"" button to submit your resume. in return, we agree to ensure a hiring process that is enjoyable, thorough, and fair.
we strive to provide an environment that lets you thrive and show off the very best version of yourself, while learning about us at the same time. interviews and onboarding are conducted online, as part of us being a virtual-first company.


we are an equal opportunity employer: dxc is proud to be an equal opportunity employer and we welcome submissions from people from all walks of life. we celebrate our diversity and recognise it is the unique contributions of our people that give us our edge. we stand by the ‘bring your whole-self to work’ philosophy.
it is our inclusive culture that powers our results, and our company grows only if our people grow. accommodation of special needs for qualified candidates may be considered within the framework of the dxc accommodation policy. in addition, dxc technology is committed to working with and providing reasonable accommodation to support qualified individuals with physical and mental disabilities


recruitment fraud is a scheme in which fictitious job opportunities are offered to job seekers typically through online services, such as false websites, or through unsolicited emails claiming to be from the company. these emails may request recipients to provide personal information or to make payments as part of their illegitimate recruiting process. dxc does not make offers of employment via social media networks and dxc never asks for any money or payments from applicants at any point in the recruitment process, nor ask a job seeker to purchase it or other equipment on our behalf.
 more information on employment scams is available here
.",https://www.jobstreet.com.my/companies/dxc-technology-168551246392730/reviews?jobId=74605694,3.6,50
Internship in Digitalization,Robert Bosch (M) Sdn Bhd,Batu Kawan,undisclosed,30d+ ago,29/5/2024,https://www.jobstreet.com.my/job/74535206?type=standard&ref=search-standalone&origin=cardTitle#sol=316e3ff8777d13f4cd3b1a951dfb690e101a24fe,"company description


bosch has been present in malaysia since 1923, represented by robert bosch sdn bhd. bosch malaysia is part of the bosch group, a leading global supplier of technology and services. the bosch group’s strategic objective is to deliver innovations for a connected life. in 2020, bosch malaysia generated consolidated sales of rm 518.4 million (108.1 million euros), and currently employs more than 4,000 associates.
pgp5 plant is bosch group’s newest expansion in malaysia a semiconductor test site in batu kawan penang. with the long-term forecasts for growth of semiconductor component quantities, coupled with the front-end production in bosch’s dresden facility in germany, capacity expansion is required for the back-end production, which is the final testing phase of semiconductors and sensors.
bosch improves quality of life worldwide with products and services that are innovative and spark enthusiasm. in short, bosch creates technology that is “invented for life”.


job description


as an intern, you will be responsible but not limited to the following:
1)you will be assigned to improve on existing ticketing system in the plant.

to develop and integrate the logic via power automate and share point
to develop and integrate the changes in power apps
to provide share point data visualization in power bi
to provide data analysis and comparison using multiple ai tools.

2) to support autonomous mobile robot (amr) early phase study

comparative study on amr information on the functionality, environment specifications and safety requirements. (payload, top speeds, terrains, battery life and etc)
comparative study on amr navigation algorithms (deterministic, non-deterministic and evolutionary algorithms)
 



qualifications



personality: motivated, strong in communication, cooperative in working with colleagues and external parties and assertive personality.

working style: independent, result- and quality-oriented and reliable.

experience and knowledge: good knowledge in programming, data analytics and reporting

enthusiasm: interdisciplinary thinking and interest in leading edge semiconductor technology.

languages: good proficiency in english & malay language.

education: student pursuing bachelor / master degree in information technology or computer engineering or any comparable studies on it.
preferable 6 months of internship",https://www.jobstreet.com.my/companies/bosch-168553438041990/reviews?jobId=74535206,4.2,200
Product Development Intern,Super Food Specialists (M) Sdn Bhd,Johor Bahru,undisclosed,30d+ ago,29/5/2024,https://www.jobstreet.com.my/job/74300869?type=standard&ref=search-standalone&origin=cardTitle#sol=d3f176dbc55fd53e129ef389fd62c3f524340332,"company description


for more than 265 years, jacobs douwe egberts (jde) is inspired by its belief that it’s amazing what can happen over a cup of coffee or tea. we are fuelled by our purpose of unleashing the possibilities of coffee and tea to create a better future. today, our coffee & tea portfolio is available in more than 100 developed and emerging markets, through a portfolio of over 50 brands that collectively cover the entire category landscape led by leading household names such as l’or, jacobs, senseo, tassimo, douwe egberts, old town, super, pickwick and moccona. 
jde is part of jde peet’s, the world’s largest pure-play coffee and tea company, headquartered in the netherlands.
what’s it like to work at jde?
we are proud of our passionate, driven associates that challenge the status quo and pursue mastery in everything they do. our goal is simple and ambitious – jde: a coffee & tea for every cup.
at jde, we're made to stand out. every day we are progressive in outlook, ambitious in nature, resourceful in action and decisive in approach, bringing coffee and tea moments to everyone around the world.


job description


the position of product development intern sits comfortably in the product development team and the apac regional headquarters based in johor bahru. an incredible diverse team that helps each other learn, grow and develop. just how we like it! and as a product development intern you will be given full responsibility and accountability for a project from the beginning of your placement and you’ll have an opportunity to fully integrate and actually make a difference. you will work on your own research project related to recipe development in dairy and/or black coffee or improving brewing or product quality. in addition, you will be heavily supporting the activities of the team (organizing tastings and analyzing the results, lab scale experiments, recipe development, shelf-life analysis of some products, factory exposure by supporting trials).
during the placement, you will be exposed to the wider r&d community and potentially work with other functions (marketing, operations). some local travel may be required.
responsibilities:

ownership of assigned project(s) within the r & d department from the design and approach of the project up to the summary and recommendations based on findings.
to present findings back to relevant stakeholders
planning and executing tests of various scale (e.g. benchtop, scale up) as appropriate, supporting plant trial activities.
conduct sensory, physical and data analysis as part of support work
support and lead development projects with the support of line manager
collaborate and support with team members in day to day
support in coffee tastings



qualifications

• good team player
• naturally inquisitive and always willing to learn
• self-driven and motivated
• demonstrates strong analytical, communication and presentation abilities
• good organisational and planning skills
• fluent in english
• food science/ science equivalent related field

additional information


passionate, energetic & innovative work culture
outstanding career development opportunities
the best coffee and tea served all day in our office – or be your own barista!",,,
Internship,Cognitive Consulting,Kuala Lumpur,undisclosed,30d+ ago,29/5/2024,https://www.jobstreet.com.my/job/74204146?type=standard&ref=search-standalone&origin=cardTitle#sol=9d08286c1adae781b38e5a34fd1b15d92d358848,"rpa internship is available at cognitive consulting. in order to continuously develop powerful digital workforce, we are looking for individuals who are innovative and always looking for the opportunity to learn about rpa and ai technology. if you share the vision, cognitive consulting invites you to join our team in this exceptional role.
rpa intern will assist project team members in planning and executing rpa projects. this could include process assessment, configuration, documentation and testing of the automated processes.
basic qualifications:

candidate must possess or currently pursuing a bachelor’s degree in computer science or equivalent.
minimum cgpa at least 3.0
passionate interest in robotics process automation
strong interpersonal skills and desire to form solid relationships with those whom which you are working
strong problem solving and analytical skills",,,
